condition,type,fixed,code_system,code,comorbidity_system
neuromusc,dx,0,icd10,G129,pccc
neuromusc,dx,0,icd10,G210,pccc
neuromusc,dx,0,icd10,G218,pccc
neuromusc,dx,0,icd10,G230,pccc
neuromusc,dx,0,icd10,G231,pccc
neuromusc,dx,0,icd10,G232,pccc
neuromusc,dx,0,icd10,G238,pccc
neuromusc,dx,0,icd10,G248,pccc
neuromusc,dx,0,icd10,G253,pccc
neuromusc,dx,0,icd10,G254,pccc
neuromusc,dx,0,icd10,G255,pccc
neuromusc,dx,0,icd10,G259,pccc
neuromusc,dx,0,icd10,G318,pccc
neuromusc,dx,0,icd10,G319,pccc
neuromusc,dx,0,icd10,G371,pccc
neuromusc,dx,0,icd10,G372,pccc
neuromusc,dx,0,icd10,G378,pccc
neuromusc,dx,0,icd10,G800,pccc
neuromusc,dx,0,icd10,G803,pccc
neuromusc,dx,0,icd10,G804,pccc
neuromusc,dx,0,icd10,G808,pccc
neuromusc,dx,0,icd10,G835,pccc
neuromusc,dx,0,icd10,G839,pccc
neuromusc,dx,0,icd10,G901,pccc
neuromusc,dx,0,icd10,G909,pccc
neuromusc,dx,0,icd10,G911,pccc
neuromusc,dx,0,icd10,G931,pccc
neuromusc,dx,0,icd10,G935,pccc
neuromusc,dx,0,icd10,G938,pccc
neuromusc,dx,0,icd10,G939,pccc
neuromusc,dx,0,icd10,G2111,pccc
neuromusc,dx,0,icd10,G2119,pccc
neuromusc,dx,0,icd10,G2402,pccc
neuromusc,dx,0,icd10,G2581,pccc
neuromusc,dx,0,icd10,G2582,pccc
neuromusc,dx,0,icd10,G2583,pccc
neuromusc,dx,0,icd10,G2589,pccc
neuromusc,dx,0,icd10,G3101,pccc
neuromusc,dx,0,icd10,G3109,pccc
neuromusc,dx,0,icd10,G3289,pccc
neuromusc,dx,0,icd10,G8190,pccc
neuromusc,dx,0,icd10,G8250,pccc
neuromusc,dx,0,icd10,G8251,pccc
neuromusc,dx,0,icd10,G8252,pccc
neuromusc,dx,0,icd10,G8253,pccc
neuromusc,dx,0,icd10,G8254,pccc
neuromusc,dx,0,icd10,G9519,pccc
neuromusc,dx,0,icd10,G9589,pccc
neuromusc,dx,0,icd10,G9782,pccc
neuromusc,dx,0,icd10,G40111,pccc
neuromusc,dx,0,icd10,G40119,pccc
neuromusc,dx,0,icd10,G40211,pccc
neuromusc,dx,0,icd10,G40219,pccc
neuromusc,dx,0,icd10,G40301,pccc
neuromusc,dx,0,icd10,G40311,pccc
neuromusc,dx,0,icd10,G40411,pccc
neuromusc,dx,0,icd10,G40419,pccc
neuromusc,dx,0,icd10,G40804,pccc
neuromusc,dx,0,icd10,G40911,pccc
neuromusc,dx,0,icd10,G40919,pccc
neuromusc,dx,0,icd10,I6330,pccc
neuromusc,dx,0,icd10,I6350,pccc
neuromusc,dx,0,icd10,Q00,pccc
neuromusc,dx,0,icd10,Q01,pccc
neuromusc,dx,0,icd10,Q02,pccc
neuromusc,dx,0,icd10,Q03,pccc
neuromusc,dx,0,icd10,Q04,pccc
neuromusc,dx,0,icd10,Q05,pccc
neuromusc,dx,0,icd10,Q06,pccc
neuromusc,dx,0,icd10,Q07,pccc
neuromusc,dx,0,icd10,Q851,pccc
neuromusc,dx,0,icd10,R403,pccc
neuromusc,dx,0,icd10,T8509XA,pccc
neuromusc,dx,0,icd10,T8579XA,pccc
neuromusc,dx,0,icd10,T85190A,pccc
neuromusc,dx,0,icd10,T85192A,pccc
neuromusc,dx,0,icd10,T85199A,pccc
neuromusc,dx,0,icd10,Z982,pccc
neuromusc,dx,0,icd10,Z4541,pccc
neuromusc,dx,0,icd10,Z4542,pccc
neuromusc,dx,1,icd9,359,pccc
neuromusc,dx,1,icd9,3592,pccc
neuromusc,dx,1,icd10,G80,pccc
neuromusc,pc,0,icd9,0152,pccc
neuromusc,pc,0,icd9,0153,pccc
neuromusc,pc,0,icd9,0221,pccc
neuromusc,pc,0,icd9,0222,pccc
neuromusc,pc,0,icd9,0231,pccc
neuromusc,pc,0,icd9,0232,pccc
neuromusc,pc,0,icd9,0233,pccc
neuromusc,pc,0,icd9,0234,pccc
neuromusc,pc,0,icd9,0235,pccc
neuromusc,pc,0,icd9,0239,pccc
neuromusc,pc,0,icd9,0241,pccc
neuromusc,pc,0,icd9,0242,pccc
neuromusc,pc,0,icd9,0293,pccc
neuromusc,pc,0,icd9,0371,pccc
neuromusc,pc,0,icd9,0372,pccc
neuromusc,pc,0,icd9,0379,pccc
neuromusc,pc,0,icd9,0393,pccc
neuromusc,pc,0,icd9,0397,pccc
neuromusc,pc,0,icd9,0492,pccc
neuromusc,pc,0,icd10,00B70ZZ,pccc
neuromusc,pc,0,icd10,00B73ZZ,pccc
neuromusc,pc,0,icd10,00B74ZZ,pccc
neuromusc,pc,0,icd10,0DH60MZ,pccc
neuromusc,pc,0,icd10,0DH63MZ,pccc
neuromusc,pc,0,icd10,0DH64MZ,pccc
neuromusc,pc,0,icd10,00H00MZ,pccc
neuromusc,pc,0,icd10,00H03MZ,pccc
neuromusc,pc,0,icd10,00H04MZ,pccc
neuromusc,pc,0,icd10,00H60MZ,pccc
neuromusc,pc,0,icd10,00H63MZ,pccc
neuromusc,pc,0,icd10,00H64MZ,pccc
neuromusc,pc,0,icd10,00HE0MZ,pccc
neuromusc,pc,0,icd10,00HE3MZ,pccc
neuromusc,pc,0,icd10,00HE4MZ,pccc
neuromusc,pc,0,icd10,00HU0MZ,pccc
neuromusc,pc,0,icd10,00HU3MZ,pccc
neuromusc,pc,0,icd10,00HU4MZ,pccc
neuromusc,pc,0,icd10,00HV0MZ,pccc
neuromusc,pc,0,icd10,00HV3MZ,pccc
neuromusc,pc,0,icd10,00HV4MZ,pccc
neuromusc,pc,0,icd10,00T70ZZ,pccc
neuromusc,pc,0,icd10,00T73ZZ,pccc
neuromusc,pc,0,icd10,00T74ZZ,pccc
neuromusc,pc,0,icd10,00W60JZ,pccc
neuromusc,pc,0,icd10,00W63JZ,pccc
neuromusc,pc,0,icd10,00W64JZ,pccc
neuromusc,pc,0,icd10,0W110J9,pccc
neuromusc,pc,0,icd10,0W110JB,pccc
neuromusc,pc,0,icd10,0W110JG,pccc
neuromusc,pc,0,icd10,0W110JJ,pccc
neuromusc,pc,0,icd10,00WU0JZ,pccc
neuromusc,pc,0,icd10,00WU3JZ,pccc
neuromusc,pc,0,icd10,01HY0MZ,pccc
neuromusc,pc,0,icd10,01HY3MZ,pccc
neuromusc,pc,0,icd10,001U0J4,pccc
neuromusc,pc,0,icd10,001U0J6,pccc
neuromusc,pc,0,icd10,001U0J7,pccc
neuromusc,pc,0,icd10,001U0J9,pccc
neuromusc,pc,0,icd10,001U0K4,pccc
neuromusc,pc,0,icd10,001U0K6,pccc
neuromusc,pc,0,icd10,001U0K7,pccc
neuromusc,pc,0,icd10,001U0K9,pccc
neuromusc,pc,0,icd10,001U3J4,pccc
neuromusc,pc,0,icd10,001U3J6,pccc
neuromusc,pc,0,icd10,001U3J7,pccc
neuromusc,pc,0,icd10,001U3J9,pccc
neuromusc,pc,0,icd10,001U3K4,pccc
neuromusc,pc,0,icd10,001U3K6,pccc
neuromusc,pc,0,icd10,001U3K7,pccc
neuromusc,pc,0,icd10,001U3K9,pccc
neuromusc,pc,0,icd10,001U074,pccc
neuromusc,pc,0,icd10,001U076,pccc
neuromusc,pc,0,icd10,001U077,pccc
neuromusc,pc,0,icd10,001U079,pccc
neuromusc,pc,0,icd10,001U374,pccc
neuromusc,pc,0,icd10,001U376,pccc
neuromusc,pc,0,icd10,001U377,pccc
neuromusc,pc,0,icd10,001U379,pccc
neuromusc,pc,0,icd10,3E1Q38X,pccc
neuromusc,pc,0,icd10,3E1Q38Z,pccc
neuromusc,pc,0,icd10,00160J0,pccc
neuromusc,pc,0,icd10,00160J1,pccc
neuromusc,pc,0,icd10,00160J2,pccc
neuromusc,pc,0,icd10,00160J4,pccc
neuromusc,pc,0,icd10,00160J5,pccc
neuromusc,pc,0,icd10,00160J6,pccc
neuromusc,pc,0,icd10,00160J7,pccc
neuromusc,pc,0,icd10,00160J8,pccc
neuromusc,pc,0,icd10,00160JB,pccc
neuromusc,pc,0,icd10,00160K0,pccc
neuromusc,pc,0,icd10,00160K1,pccc
neuromusc,pc,0,icd10,00160K2,pccc
neuromusc,pc,0,icd10,00160K3,pccc
neuromusc,pc,0,icd10,00160K4,pccc
neuromusc,pc,0,icd10,00160K5,pccc
neuromusc,pc,0,icd10,00160K6,pccc
neuromusc,pc,0,icd10,00160K7,pccc
neuromusc,pc,0,icd10,00160K8,pccc
neuromusc,pc,0,icd10,00160KB,pccc
neuromusc,pc,0,icd10,00163J0,pccc
neuromusc,pc,0,icd10,00163J1,pccc
neuromusc,pc,0,icd10,00163J2,pccc
neuromusc,pc,0,icd10,00163J3,pccc
neuromusc,pc,0,icd10,00163J4,pccc
neuromusc,pc,0,icd10,00163J5,pccc
neuromusc,pc,0,icd10,00163J6,pccc
neuromusc,pc,0,icd10,00163J7,pccc
neuromusc,pc,0,icd10,00163J8,pccc
neuromusc,pc,0,icd10,00163JB,pccc
neuromusc,pc,0,icd10,00163K0,pccc
neuromusc,pc,0,icd10,00163K1,pccc
neuromusc,pc,0,icd10,00163K2,pccc
neuromusc,pc,0,icd10,00163K3,pccc
neuromusc,pc,0,icd10,00163K4,pccc
neuromusc,pc,0,icd10,00163K5,pccc
neuromusc,pc,0,icd10,00163K6,pccc
neuromusc,pc,0,icd10,00163K7,pccc
neuromusc,pc,0,icd10,00163K8,pccc
neuromusc,pc,0,icd10,00163KB,pccc
neuromusc,pc,0,icd10,001607B,pccc
neuromusc,pc,0,icd10,001637B,pccc
neuromusc,pc,0,icd10,009600Z,pccc
neuromusc,pc,0,icd10,009630Z,pccc
neuromusc,pc,0,icd10,009640Z,pccc
neuromusc,pc,0,icd10,0016070,pccc
neuromusc,pc,0,icd10,0016071,pccc
neuromusc,pc,0,icd10,0016072,pccc
neuromusc,pc,0,icd10,0016073,pccc
neuromusc,pc,0,icd10,0016074,pccc
neuromusc,pc,0,icd10,0016075,pccc
neuromusc,pc,0,icd10,0016076,pccc
neuromusc,pc,0,icd10,0016077,pccc
neuromusc,pc,0,icd10,0016078,pccc
neuromusc,pc,0,icd10,0016370,pccc
neuromusc,pc,0,icd10,0016371,pccc
neuromusc,pc,0,icd10,0016372,pccc
neuromusc,pc,0,icd10,0016373,pccc
neuromusc,pc,0,icd10,0016374,pccc
neuromusc,pc,0,icd10,0016375,pccc
neuromusc,pc,0,icd10,0016376,pccc
neuromusc,pc,0,icd10,0016377,pccc
neuromusc,pc,0,icd10,0016378,pccc
renal,dx,0,icd9,585,pccc
renal,dx,0,icd9,753,pccc
renal,dx,0,icd9,5964,pccc
renal,dx,0,icd9,34461,pccc
renal,dx,0,icd9,59653,pccc
renal,dx,0,icd9,59654,pccc
renal,dx,0,icd9,99668,pccc
renal,dx,0,icd9,V56,pccc
renal,dx,0,icd9,V420,pccc
renal,dx,0,icd9,V445,pccc
renal,dx,0,icd9,V446,pccc
renal,dx,0,icd9,V451,pccc
renal,dx,0,icd9,V536,pccc
renal,dx,0,icd9,V555,pccc
renal,dx,0,icd9,V556,pccc
renal,dx,0,icd9,V4573,pccc
renal,dx,0,icd9,V4574,pccc
renal,dx,0,icd10,G834,pccc
renal,dx,0,icd10,N18,pccc
renal,dx,0,icd10,N312,pccc
renal,dx,0,icd10,N319,pccc
renal,dx,0,icd10,Q60,pccc
renal,dx,0,icd10,Q61,pccc
renal,dx,0,icd10,Q62,pccc
renal,dx,0,icd10,Q63,pccc
renal,dx,0,icd10,Q64,pccc
renal,dx,0,icd10,T8571XA,pccc
renal,dx,0,icd10,T8610,pccc
renal,dx,0,icd10,T8611,pccc
renal,dx,0,icd10,T8612,pccc
renal,dx,0,icd10,Z435,pccc
renal,dx,0,icd10,Z436,pccc
renal,dx,0,icd10,Z466,pccc
renal,dx,0,icd10,Z905,pccc
renal,dx,0,icd10,Z906,pccc
renal,dx,0,icd10,Z936,pccc
renal,dx,0,icd10,Z940,pccc
renal,dx,0,icd10,Z992,pccc
renal,dx,0,icd10,Z4901,pccc
renal,dx,0,icd10,Z4902,pccc
renal,dx,0,icd10,Z4931,pccc
renal,dx,0,icd10,Z4932,pccc
renal,dx,0,icd10,Z9115,pccc
renal,dx,0,icd10,Z9350,pccc
renal,dx,0,icd10,Z9351,pccc
renal,dx,0,icd10,Z9352,pccc
renal,dx,0,icd10,Z9359,pccc
renal,pc,0,icd9,3895,pccc
renal,pc,0,icd9,3927,pccc
renal,pc,0,icd9,3942,pccc
renal,pc,0,icd9,3993,pccc
renal,pc,0,icd9,3994,pccc
renal,pc,0,icd9,3995,pccc
renal,pc,0,icd9,5498,pccc
renal,pc,0,icd9,5502,pccc
renal,pc,0,icd9,5503,pccc
renal,pc,0,icd9,5504,pccc
renal,pc,0,icd9,5512,pccc
renal,pc,0,icd9,5551,pccc
renal,pc,0,icd9,5552,pccc
renal,pc,0,icd9,5553,pccc
renal,pc,0,icd9,5554,pccc
renal,pc,0,icd9,5561,pccc
renal,pc,0,icd9,5569,pccc
renal,pc,0,icd9,5593,pccc
renal,pc,0,icd9,5594,pccc
renal,pc,0,icd9,5597,pccc
renal,pc,0,icd9,5641,pccc
renal,pc,0,icd9,5642,pccc
renal,pc,0,icd9,5651,pccc
renal,pc,0,icd9,5652,pccc
renal,pc,0,icd9,5661,pccc
renal,pc,0,icd9,5662,pccc
renal,pc,0,icd9,5671,pccc
renal,pc,0,icd9,5672,pccc
renal,pc,0,icd9,5673,pccc
renal,pc,0,icd9,5674,pccc
renal,pc,0,icd9,5675,pccc
renal,pc,0,icd9,5679,pccc
renal,pc,0,icd9,5721,pccc
renal,pc,0,icd9,5722,pccc
renal,pc,0,icd9,5771,pccc
renal,pc,0,icd9,5779,pccc
renal,pc,0,icd9,5993,pccc
renal,pc,0,icd9,5994,pccc
renal,pc,0,icd9,8607,pccc
renal,pc,0,icd9,9645,pccc
renal,pc,0,icd9,9646,pccc
renal,pc,0,icd9,9647,pccc
renal,pc,0,icd10,0JH60WZ,pccc
renal,pc,0,icd10,0JH60XZ,pccc
renal,pc,0,icd10,0JH63WZ,pccc
renal,pc,0,icd10,0JH63XZ,pccc
renal,pc,0,icd10,0JH80WZ,pccc
renal,pc,0,icd10,0JH80XZ,pccc
renal,pc,0,icd10,0JH83WZ,pccc
renal,pc,0,icd10,0JH83XZ,pccc
renal,pc,0,icd10,0JHD0XZ,pccc
renal,pc,0,icd10,0JHD3WZ,pccc
renal,pc,0,icd10,0JHD3XZ,pccc
renal,pc,0,icd10,0JHF0WZ,pccc
renal,pc,0,icd10,0JHF0XZ,pccc
renal,pc,0,icd10,0JHF3WZ,pccc
renal,pc,0,icd10,0JHF3XZ,pccc
renal,pc,0,icd10,0JHL0WZ,pccc
renal,pc,0,icd10,0JHL0XZ,pccc
renal,pc,0,icd10,0JHL3WZ,pccc
renal,pc,0,icd10,0JHL3XZ,pccc
renal,pc,0,icd10,0JHM0WZ,pccc
renal,pc,0,icd10,0JHM0XZ,pccc
renal,pc,0,icd10,0JHM3WZ,pccc
renal,pc,0,icd10,0JHM3XZ,pccc
renal,pc,0,icd10,0T1B0ZD,pccc
renal,pc,0,icd10,0T1B4ZD,pccc
renal,pc,0,icd10,0T2BX0Z,pccc
renal,pc,0,icd10,0T25X0Z,pccc
renal,pc,0,icd10,0T29X0Z,pccc
renal,pc,0,icd10,0T29XYZ,pccc
renal,pc,0,icd10,0T130ZB,pccc
renal,pc,0,icd10,0T134ZB,pccc
renal,pc,0,icd10,0T140ZB,pccc
renal,pc,0,icd10,0T144ZB,pccc
renal,pc,0,icd10,0T160J9,pccc
renal,pc,0,icd10,0T160JC,pccc
renal,pc,0,icd10,0T160K9,pccc
renal,pc,0,icd10,0T160KC,pccc
renal,pc,0,icd10,0T160KD,pccc
renal,pc,0,icd10,0T160Z8,pccc
renal,pc,0,icd10,0T160Z9,pccc
renal,pc,0,icd10,0T160ZA,pccc
renal,pc,0,icd10,0T160ZC,pccc
renal,pc,0,icd10,0T160ZD,pccc
renal,pc,0,icd10,0T163JD,pccc
renal,pc,0,icd10,0T164J9,pccc
renal,pc,0,icd10,0T164JC,pccc
renal,pc,0,icd10,0T164JD,pccc
renal,pc,0,icd10,0T164K9,pccc
renal,pc,0,icd10,0T164KC,pccc
renal,pc,0,icd10,0T164KD,pccc
renal,pc,0,icd10,0T164Z8,pccc
renal,pc,0,icd10,0T164Z9,pccc
renal,pc,0,icd10,0T164ZA,pccc
renal,pc,0,icd10,0T164ZC,pccc
renal,pc,0,icd10,0T164ZD,pccc
renal,pc,0,icd10,0T170J9,pccc
renal,pc,0,icd10,0T170JC,pccc
renal,pc,0,icd10,0T170JD,pccc
renal,pc,0,icd10,0T170K9,pccc
renal,pc,0,icd10,0T170KD,pccc
renal,pc,0,icd10,0T170Z8,pccc
renal,pc,0,icd10,0T170Z9,pccc
renal,pc,0,icd10,0T170ZA,pccc
renal,pc,0,icd10,0T170ZC,pccc
renal,pc,0,icd10,0T170ZD,pccc
renal,pc,0,icd10,0T173JD,pccc
renal,pc,0,icd10,0T174J9,pccc
renal,pc,0,icd10,0T174JC,pccc
renal,pc,0,icd10,0T174JD,pccc
renal,pc,0,icd10,0T174K9,pccc
renal,pc,0,icd10,0T174KC,pccc
renal,pc,0,icd10,0T174KD,pccc
renal,pc,0,icd10,0T174Z8,pccc
renal,pc,0,icd10,0T174Z9,pccc
renal,pc,0,icd10,0T174ZA,pccc
renal,pc,0,icd10,0T174ZC,pccc
renal,pc,0,icd10,0T174ZD,pccc
renal,pc,0,icd10,0T180J9,pccc
renal,pc,0,icd10,0T180JC,pccc
renal,pc,0,icd10,0T180JD,pccc
renal,pc,0,icd10,0T180K9,pccc
renal,pc,0,icd10,0T180KC,pccc
renal,pc,0,icd10,0T180KD,pccc
renal,pc,0,icd10,0T180Z8,pccc
renal,pc,0,icd10,0T180Z9,pccc
renal,pc,0,icd10,0T180ZA,pccc
renal,pc,0,icd10,0T180ZC,pccc
renal,pc,0,icd10,0T180ZD,pccc
renal,pc,0,icd10,0T184J9,pccc
renal,pc,0,icd10,0T184JC,pccc
renal,pc,0,icd10,0T184JD,pccc
renal,pc,0,icd10,0T184K9,pccc
renal,pc,0,icd10,0T184KC,pccc
renal,pc,0,icd10,0T184KD,pccc
renal,pc,0,icd10,0T184Z8,pccc
renal,pc,0,icd10,0T184Z9,pccc
renal,pc,0,icd10,0T184ZA,pccc
renal,pc,0,icd10,0T184ZC,pccc
renal,pc,0,icd10,0T184ZD,pccc
renal,pc,0,icd10,0T1607C,pccc
renal,pc,0,icd10,0T1647D,pccc
renal,pc,0,icd10,0T1707C,pccc
renal,pc,0,icd10,0T1707D,pccc
renal,pc,0,icd10,0T1747C,pccc
renal,pc,0,icd10,0T1747D,pccc
renal,pc,0,icd10,0T1807C,pccc
renal,pc,0,icd10,0T1807D,pccc
renal,pc,0,icd10,0T1847C,pccc
renal,pc,0,icd10,0T1847D,pccc
renal,pc,0,icd10,0T9000Z,pccc
renal,pc,0,icd10,0T9030Z,pccc
renal,pc,0,icd10,0T9040Z,pccc
renal,pc,0,icd10,0T9070Z,pccc
renal,pc,0,icd10,0T9080Z,pccc
renal,pc,0,icd10,0T9100Z,pccc
renal,pc,0,icd10,0T9130Z,pccc
renal,pc,0,icd10,0T9140Z,pccc
renal,pc,0,icd10,0T9170Z,pccc
renal,pc,0,icd10,0T9180Z,pccc
renal,pc,0,icd10,0T9370Z,pccc
renal,pc,0,icd10,0T9380Z,pccc
renal,pc,0,icd10,0T9470Z,pccc
renal,pc,0,icd10,0T9480Z,pccc
renal,pc,0,icd10,0T16079,pccc
renal,pc,0,icd10,0T16479,pccc
renal,pc,0,icd10,0T17079,pccc
renal,pc,0,icd10,0T18079,pccc
renal,pc,0,icd10,0T18479,pccc
renal,pc,0,icd10,0TB60ZZ,pccc
renal,pc,0,icd10,0TB63ZZ,pccc
renal,pc,0,icd10,0TB64ZZ,pccc
renal,pc,0,icd10,0TB67ZZ,pccc
renal,pc,0,icd10,0TB68ZZ,pccc
renal,pc,0,icd10,0TB70ZZ,pccc
renal,pc,0,icd10,0TB74ZZ,pccc
renal,pc,0,icd10,0TB77ZZ,pccc
renal,pc,0,icd10,0TB78ZZ,pccc
renal,pc,0,icd10,0TQ67ZZ,pccc
renal,pc,0,icd10,0TQ77ZZ,pccc
renal,pc,0,icd10,0TT00ZZ,pccc
renal,pc,0,icd10,0TT04ZZ,pccc
renal,pc,0,icd10,0TT10ZZ,pccc
renal,pc,0,icd10,0TT14ZZ,pccc
renal,pc,0,icd10,0TT20ZZ,pccc
renal,pc,0,icd10,0TT24ZZ,pccc
renal,pc,0,icd10,0TT60ZZ,pccc
renal,pc,0,icd10,0TT64ZZ,pccc
renal,pc,0,icd10,0TT67ZZ,pccc
renal,pc,0,icd10,0TT68ZZ,pccc
renal,pc,0,icd10,0TT70ZZ,pccc
renal,pc,0,icd10,0TT74ZZ,pccc
renal,pc,0,icd10,0TT77ZZ,pccc
renal,pc,0,icd10,0TT78ZZ,pccc
renal,pc,0,icd10,0TTB0ZZ,pccc
renal,pc,0,icd10,0TTB4ZZ,pccc
renal,pc,0,icd10,0TTB7ZZ,pccc
renal,pc,0,icd10,0TTB8ZZ,pccc
renal,pc,0,icd10,0TTD0ZZ,pccc
renal,pc,0,icd10,0TTD4ZZ,pccc
renal,pc,0,icd10,0TTD7ZZ,pccc
renal,pc,0,icd10,0TTD8ZZ,pccc
renal,pc,0,icd10,0TY00Z0,pccc
renal,pc,0,icd10,0TY00Z1,pccc
renal,pc,0,icd10,0TY00Z2,pccc
renal,pc,0,icd10,0TY10Z0,pccc
renal,pc,0,icd10,0TY10Z1,pccc
renal,pc,0,icd10,0TY10Z2,pccc
renal,pc,0,icd10,3E1K38Z,pccc
renal,pc,0,icd10,3E1M39Z,pccc
renal,pc,0,icd10,03WY0JZ,pccc
renal,pc,0,icd10,03WY3JZ,pccc
renal,pc,0,icd10,03WY4JZ,pccc
renal,pc,0,icd10,03WYXJZ,pccc
renal,pc,0,icd10,5A1D60Z,pccc
renal,pc,0,icd10,05HY33Z,pccc
renal,pc,0,icd10,031A0AF,pccc
renal,pc,0,icd10,031A0JF,pccc
renal,pc,0,icd10,031A0KF,pccc
renal,pc,0,icd10,031A0ZF,pccc
renal,pc,0,icd10,031A09F,pccc
renal,pc,0,icd10,031B0AF,pccc
renal,pc,0,icd10,031B0KF,pccc
renal,pc,0,icd10,031B0ZF,pccc
renal,pc,0,icd10,031B09F,pccc
renal,pc,0,icd10,031C0AF,pccc
renal,pc,0,icd10,031C0JF,pccc
renal,pc,0,icd10,031C0KF,pccc
renal,pc,0,icd10,031C0ZF,pccc
renal,pc,0,icd10,031C09F,pccc
renal,pc,0,icd10,03120AD,pccc
renal,pc,0,icd10,03120AF,pccc
renal,pc,0,icd10,03120JD,pccc
renal,pc,0,icd10,03120JF,pccc
renal,pc,0,icd10,03120KD,pccc
renal,pc,0,icd10,03120KF,pccc
renal,pc,0,icd10,03120ZD,pccc
renal,pc,0,icd10,03120ZF,pccc
renal,pc,0,icd10,03130AD,pccc
renal,pc,0,icd10,03130AF,pccc
renal,pc,0,icd10,03130JD,pccc
renal,pc,0,icd10,03130JF,pccc
renal,pc,0,icd10,03130KD,pccc
renal,pc,0,icd10,03130KF,pccc
renal,pc,0,icd10,03130ZD,pccc
renal,pc,0,icd10,03130ZF,pccc
renal,pc,0,icd10,03140AD,pccc
renal,pc,0,icd10,03140AF,pccc
renal,pc,0,icd10,03140JD,pccc
renal,pc,0,icd10,03140JF,pccc
renal,pc,0,icd10,03140KD,pccc
renal,pc,0,icd10,03140KF,pccc
renal,pc,0,icd10,03140ZD,pccc
renal,pc,0,icd10,03140ZF,pccc
renal,pc,0,icd10,03150AD,pccc
renal,pc,0,icd10,03150AF,pccc
renal,pc,0,icd10,03150JF,pccc
renal,pc,0,icd10,03150KF,pccc
renal,pc,0,icd10,03150ZF,pccc
renal,pc,0,icd10,03160AD,pccc
renal,pc,0,icd10,03160AF,pccc
renal,pc,0,icd10,03160JD,pccc
renal,pc,0,icd10,03160KD,pccc
renal,pc,0,icd10,03160KF,pccc
renal,pc,0,icd10,03160ZD,pccc
renal,pc,0,icd10,03160ZF,pccc
renal,pc,0,icd10,03170AD,pccc
renal,pc,0,icd10,03170AF,pccc
renal,pc,0,icd10,03170JD,pccc
renal,pc,0,icd10,03170JF,pccc
renal,pc,0,icd10,03170KD,pccc
renal,pc,0,icd10,03170KF,pccc
renal,pc,0,icd10,03170ZD,pccc
renal,pc,0,icd10,03170ZF,pccc
renal,pc,0,icd10,03180AD,pccc
renal,pc,0,icd10,03180AF,pccc
renal,pc,0,icd10,03180JD,pccc
renal,pc,0,icd10,03180JF,pccc
renal,pc,0,icd10,03180KD,pccc
renal,pc,0,icd10,03180KF,pccc
renal,pc,0,icd10,03180ZD,pccc
renal,pc,0,icd10,03180ZF,pccc
renal,pc,0,icd10,03190AF,pccc
renal,pc,0,icd10,03190JF,pccc
renal,pc,0,icd10,03190KF,pccc
renal,pc,0,icd10,03190ZF,pccc
renal,pc,0,icd10,031209D,pccc
renal,pc,0,icd10,031209F,pccc
renal,pc,0,icd10,031309D,pccc
renal,pc,0,icd10,031309F,pccc
renal,pc,0,icd10,031409D,pccc
renal,pc,0,icd10,031409F,pccc
renal,pc,0,icd10,031509D,pccc
renal,pc,0,icd10,031509F,pccc
renal,pc,0,icd10,031609F,pccc
renal,pc,0,icd10,031709D,pccc
renal,pc,0,icd10,031709F,pccc
renal,pc,0,icd10,031809D,pccc
renal,pc,0,icd10,031809F,pccc
renal,pc,0,icd10,031909F,pccc
respiratory,dx,0,icd9,748,pccc
respiratory,dx,0,icd9,2770,pccc
respiratory,dx,0,icd9,4160,pccc
respiratory,dx,0,icd9,4162,pccc
respiratory,dx,0,icd9,5190,pccc
respiratory,dx,0,icd9,7704,pccc
respiratory,dx,0,icd9,32725,pccc
respiratory,dx,0,icd9,51630,pccc
respiratory,dx,0,icd9,51631,pccc
respiratory,dx,0,icd9,51637,pccc
respiratory,dx,0,icd9,51884,pccc
respiratory,dx,0,icd9,V426,pccc
respiratory,dx,0,icd9,V440,pccc
respiratory,dx,0,icd9,V460,pccc
respiratory,dx,0,icd9,V461,pccc
respiratory,dx,0,icd9,V550,pccc
respiratory,dx,0,icd9,V4576,pccc
respiratory,dx,0,icd10,E84,pccc
respiratory,dx,0,icd10,G4735,pccc
respiratory,dx,0,icd10,I2782,pccc
respiratory,dx,0,icd10,J9500,pccc
respiratory,dx,0,icd10,J9501,pccc
respiratory,dx,0,icd10,J9502,pccc
respiratory,dx,0,icd10,J9503,pccc
respiratory,dx,0,icd10,J9504,pccc
respiratory,dx,0,icd10,J9509,pccc
respiratory,dx,0,icd10,J9620,pccc
respiratory,dx,0,icd10,J84112,pccc
respiratory,dx,0,icd10,J95850,pccc
respiratory,dx,0,icd10,P280,pccc
respiratory,dx,0,icd10,Q30,pccc
respiratory,dx,0,icd10,Q31,pccc
respiratory,dx,0,icd10,Q32,pccc
respiratory,dx,0,icd10,Q33,pccc
respiratory,dx,0,icd10,Q34,pccc
respiratory,dx,0,icd10,T86810,pccc
respiratory,dx,0,icd10,T86811,pccc
respiratory,dx,0,icd10,T86819,pccc
respiratory,dx,0,icd10,Z430,pccc
respiratory,dx,0,icd10,Z902,pccc
respiratory,dx,0,icd10,Z930,pccc
respiratory,dx,0,icd10,Z942,pccc
respiratory,dx,0,icd10,Z990,pccc
respiratory,dx,0,icd10,Z9911,pccc
respiratory,dx,0,icd10,Z9912,pccc
respiratory,dx,1,icd9,5163,pccc
respiratory,pc,0,icd9,303,pccc
